total_sqft,bath,balcony,size,location,price,Actual Price,Predicted Price,Error,Squared Error
1200.0,2.0,1.0,2,Uttarahalli,55.0,55.0,47.421913006813625,7.578086993186375,57.427402476300514
1430.0,2.0,0.0,3,Kadugodi,55.0,55.0,76.86814616679382,-21.86814616679382,478.2158167722593
740.0,2.0,1.0,4,Gollarahatti,24.5,24.5,67.68245612355405,-43.18245612355405,1864.7245168626705
1252.0,3.0,2.0,3,Jigani,59.0,59.0,77.40233664378934,-18.40233664378934,338.6459939513519
1270.0,2.0,2.0,3,Poornapragna Housing Society Layout,57.15,57.15,58.35295240110928,-1.202952401109279,1.4470944793345795
1590.0,2.0,3.0,3,JP Nagar,85.0,85.0,80.3906935387653,4.609306461234695,21.24570605357991
1613.0,3.0,3.0,3,Gottigere,72.0,72.0,85.18008772852225,-13.180087728522253,173.7147125315429
1293.0,2.0,2.0,2,Rajiv Gandhi Nagar,80.0,80.0,66.0404266985478,13.959573301452195,194.86968675861695
1065.0,2.0,2.0,2,Hoskote,28.5,28.5,34.545916447978215,-6.045916447978215,36.55310569593351
1500.0,3.0,2.0,3,Dodda Banaswadi,56.0,56.0,88.8462446476406,-32.8462446476406,1078.8757874526589
1575.0,3.0,3.0,3,Sarjapur,55.0,55.0,76.76586424677315,-21.76586424677315,473.7528464089576
2400.0,4.0,1.0,4,Annapurneshwari Nagar,150.0,150.0,-466.38487403638095,616.384874036381,379930.31294084527
2285.0,4.0,1.0,3,Kalyan nagar,165.0,165.0,129.29342379615753,35.706576203842474,1274.9595842008096
1243.0,2.0,2.0,2,Haralur Road,46.0,46.0,60.400598466532415,-14.400598466532415,207.37723619429573
1263.0,2.0,1.0,2,Kammagondahalli,51.5,51.5,69.13664038122097,-17.63664038122097,311.0510839365142
1290.0,2.0,1.0,2,Jakkur,80.04,80.04,76.4712543979409,3.56874560205911,12.735945172216239
870.0,2.0,1.0,2,Yelahanka,27.0,27.0,57.19048675696075,-30.190486756960752,911.4654906222225
1846.0,3.0,2.0,3,Bellandur,135.0,135.0,99.36092758554489,35.639072414455114,1270.1434825627755
1000.0,2.0,1.0,2,Subramanyapura,45.0,45.0,55.14801211947017,-10.148012119470167,102.98214997691339
1800.0,3.0,2.0,3,Banashankari,175.0,175.0,103.22021474427989,71.77978525572011,5152.337571357295
1195.0,2.0,2.0,2,Hennur Road,59.0,59.0,70.9677758948887,-11.967775894888703,143.2276598702791
1090.0,2.0,1.0,2,Sarjapura - Attibele Road,37.0,37.0,35.53898813076244,1.4610118692375593,2.134555682053027
1300.0,3.0,2.0,3,Kathriguppe,77.99,77.99,94.87805442778435,-16.888054427784354,285.20638235580674
1350.0,3.0,2.0,3,Hoodi,70.0,70.0,97.80945464748552,-27.809454647485524,773.3657677905542
1065.0,2.0,1.0,2,Electronic City,30.76,30.76,48.313465748499695,-17.553465748499693,308.1241597837519
1385.0,3.0,3.0,3,HMT Layout,90.0,90.0,80.46977761637808,9.530222383621918,90.82513868128824
1205.0,2.0,1.0,2,Volagerekallahalli,47.0,47.0,42.45171299578381,4.548287004216192,20.6869146727219
1070.0,2.0,1.0,2,Kodathi,52.0,52.0,27.380272724667066,24.619727275332934,606.1309711117724
1452.0,3.0,3.0,3,Kanakpura Road,55.6,55.6,88.00197940442283,-32.401979404422825,1049.888269324641
2440.0,3.0,1.0,3,Doddaballapur,142.0,142.0,131.82788247582369,10.172117524176315,103.47197492565488
1938.0,3.0,3.0,3,Kanakpura Road,92.69,92.69,93.44955818079984,-0.7595581807998428,0.5769286300199667
1225.0,2.0,1.0,2,Haralur Road,77.0,77.0,61.251317817583924,15.748682182416076,248.02099048274957
1285.0,2.0,1.0,2,Haralur Road,78.0,78.0,61.9238584072601,16.0761415927399,258.44232850982183
1590.0,3.0,2.0,3,Hebbal,96.0,96.0,115.69121142548249,-19.691211425482493,387.74380740305224
1571.0,3.0,2.0,3,9th Phase JP Nagar,65.0,65.0,87.88759361338074,-22.887593613380744,523.841941411267
1680.0,2.0,3.0,2,Kodichikkanahalli,59.0,59.0,58.83424446411749,0.16575553588251069,0.027474897675698287
1080.0,2.0,2.0,2,Nagawara Junction,38.0,38.0,33.272987354397344,4.727012645602656,22.34464855168742
1225.0,2.0,1.0,2,Haralur Road,67.48,67.48,61.251317817583924,6.22868218241608,38.79648172954754
1100.0,2.0,2.0,2,5th Block Hbr Layout,48.0,48.0,99.4717638763976,-51.4717638763976,2649.3424765476293
1125.0,2.0,2.0,2,JP Nagar,39.98,39.98,67.50481757419553,-27.52481757419553,757.6155824927431
1847.0,3.0,3.0,3,Yelahanka,92.0,92.0,95.91279139552671,-3.9127913955267104,15.309936504907862
1515.0,2.0,1.0,3,7th Phase JP Nagar,76.0,76.0,84.86414242210239,-8.86414242210239,78.57302087931522
1276.0,2.0,1.0,3,Kammasandra,31.9,31.9,46.66531394407879,-14.765313944078791,218.0144958672076
1881.0,3.0,2.0,3,Sarjapur  Road,145.0,145.0,103.77477683194218,41.22522316805782,1699.5190252561715
1890.0,3.0,2.0,3,Yelahanka,109.0,109.0,97.44726034608232,11.552739653917683,133.46579351120207
1510.0,3.0,2.0,3,Singasandra,75.0,75.0,89.0003246883688,-14.000324688368806,196.00909137974912
1419.0,2.0,2.0,2,Raja Rajeshwari Nagar,48.1,48.1,50.43008762014459,-2.330087620144589,5.429308317551073
1175.0,2.0,2.0,2,Talaghattapura,62.0,62.0,72.54386661798779,-10.543866617987788,111.17312325791724
1262.0,2.0,1.0,3,Thanisandra,65.0,65.0,73.49715271281602,-8.497152712816018,72.20160422491661
1160.0,2.0,1.0,2,Electronic City Phase II,33.51,33.51,37.576168264894314,-4.066168264894316,16.53372435843365
1340.0,2.0,2.0,2,Whitefield,41.0,41.0,63.79022888127636,-22.790228881276363,519.3945324609632
1500.0,2.0,0.0,2,Manorayana Palya,145.0,145.0,62.6996294985336,82.3003705014664,6773.350984678641
1170.0,2.0,2.0,2,Hosa Road,65.0,65.0,57.20870442698278,7.791295573017223,60.70428670611778
1105.0,2.0,2.0,2,Kereguddadahalli,27.6,27.6,27.52190502928009,0.0780949707199099,0.006098824451743584
1255.0,2.0,1.0,2,Tirumanahalli,56.7,56.7,47.83063162947077,8.86936837052923,78.66569529214433
1525.0,2.0,2.0,3,Sarjapur  Road,65.0,65.0,78.6344721631497,-13.634472163149695,185.89883116770392
660.0,1.0,1.0,2,Electronic City,16.5,16.5,22.623919598138343,-6.123919598138343,37.502391244462885
1260.0,2.0,3.0,2,Indira Nagar,120.0,120.0,121.68685460486103,-1.6868546048610256,2.8454784579408465
1410.0,2.0,2.0,2,Mahaganapathy Nagar,73.0,73.0,68.05057515177518,4.949424848224822,24.496806328225308
1021.0,2.0,1.0,2,Hulimavu,76.0,76.0,66.07854141257857,9.921458587421427,98.43534050191836
1103.0,2.0,2.0,2,Yelachenahalli,55.0,55.0,79.71628016903142,-24.71628016903142,610.8945053940558
675.0,3.0,2.0,3,Chikkathoguru,75.0,75.0,69.2127100255685,5.787289974431502,33.492725248155374
1370.0,2.0,2.0,3,ISRO Layout,87.0,87.0,81.87755148368001,5.1224485163199915,26.239478802348884
1346.0,2.0,1.0,2,Sarjapur  Road,67.38,67.38,68.95437300936968,-1.5743730093696797,2.4786503726317415
1150.0,2.0,2.0,2,Garudachar Palya,52.0,52.0,49.85544477817848,2.14455522182152,4.599117099441948
1134.0,2.0,2.0,2,Nagavarapalya,55.0,55.0,83.03223777614205,-28.032237776142054,785.8063547381656
1100.0,2.0,1.0,2,Hebbal,60.0,60.0,81.37521304516713,-21.37521304516713,456.899732726283
1090.0,2.0,2.0,2,Battarahalli,38.37,38.37,50.154161851666885,-11.784161851666887,138.86647054628116
2215.0,4.0,2.0,3,Thigalarapalya,157.0,157.0,156.1374311543753,0.8625688456247076,0.7440250134423406
2095.0,3.0,2.0,3,7th Phase JP Nagar,150.0,150.0,111.46278376439824,38.53721623560176,1485.117035189528
1800.0,3.0,3.0,3,Munnekollal,65.0,65.0,83.51696708363993,-18.516967083639926,342.87806997660454
925.0,2.0,1.0,2,Hosakerehalli,46.25,46.25,71.92661626570957,-25.67661626570957,659.2886228565012
1185.0,2.0,3.0,2,Kadubeesanahalli,55.0,55.0,63.24211673567403,-8.242116735674031,67.93248828447796
524.0,1.0,1.0,1,Whitefield,29.0,29.0,25.82009329705378,3.1799067029462194,10.111806639442296
1700.0,2.0,2.0,3,Raja Rajeshwari Nagar,86.0,86.0,62.30598730432847,23.694012695671532,561.4062376226437
1258.0,2.0,1.0,2,Electronic City,85.5,85.5,50.476804645291395,35.023195354708605,1226.6242128540823
1386.0,2.0,1.0,2,Electronic City,85.0,85.0,51.91155790326724,33.08844209673276,1094.8450003888368
1080.0,2.0,1.0,2,Kammasandra,31.99,31.99,35.742180095269504,-3.7521800952695052,14.078855467336673
1115.0,2.0,1.0,2,Bannerghatta Road,61.0,61.0,60.48350327324623,0.5164967267537719,0.2667688687473605
1450.0,2.0,2.0,2,Banashankari,50.75,50.75,69.42099621192123,-18.670996211921235,348.6060995455771
1810.0,3.0,3.0,3,6th Phase JP Nagar,131.0,131.0,122.70483819874755,8.295161801252448,68.80970930895775
1426.0,2.0,3.0,3,Gunjur Palya,71.0,71.0,44.037158686477,26.962841313523,726.9948116982227
1360.0,2.0,3.0,2,Billekahalli,110.0,110.0,78.48033748821771,31.519662511782286,993.4891248566536
1300.0,2.0,2.0,2,Cholanayakanahalli,95.0,95.0,91.63918159925383,3.3608184007461688,11.295100322794035
936.0,1.0,0.0,1,"Panathur Road, ",53.0,53.0,23.603502640131133,29.396497359868867,864.1540570287773
1277.0,2.0,2.0,2,Kaverappa Layout,92.0,92.0,75.71215222234122,16.287847777658783,265.29398522818417
1015.0,2.0,1.0,2,Hormavu,39.08,39.08,51.50152046870514,-12.42152046870514,154.29417075446077
1075.0,2.0,1.0,3,Bisuvanahalli,31.0,31.0,44.32018909061125,-13.320189090611251,177.427437409639
600.0,1.0,0.0,2,Malleshwaram,90.0,90.0,81.26705234387272,8.73294765612728,76.26437476465895
1350.0,3.0,2.0,3,Nagappa Reddy Layout,60.0,60.0,79.9377836098038,-19.9377836098038,397.5152152713611
830.0,2.0,1.0,2,Channasandra,36.28,36.28,35.6323204095601,0.6476795904398998,0.41948885187239626
1375.0,2.0,0.0,3,Vijayanagar,75.0,75.0,89.37801209807024,-14.378012098070243,206.72723189225428
1550.0,2.0,2.0,3,Hormavu,60.0,60.0,65.17202712123046,-5.172027121230457,26.749864542743406
800.0,2.0,1.0,2,Shanthi Pura,32.0,32.0,50.90266086777014,-18.902660867770138,357.3105878819285
1420.0,3.0,2.0,3,Bellandur,62.0,62.0,94.58588939884405,-32.585889398844046,1061.8401879136968
658.0,1.0,1.0,1,Devanahalli,26.91,26.91,26.548038683954765,0.3619613160452353,0.1310159943131987
993.0,2.0,2.0,2,Gunjur Palya,42.0,42.0,31.509971036401183,10.490028963598817,110.04070765714208
1800.0,3.0,3.0,3,Electronic City Phase II,92.0,92.0,72.52103659144575,19.47896340855425,379.4300154717954
925.0,2.0,1.0,2,Shankarapuram,100.0,100.0,115.75859990577624,-15.758599905776236,248.3334709903308
1342.0,2.0,1.0,2,Electronic City,72.0,72.0,51.418361470838036,20.581638529161964,423.60384454508426
1820.0,3.0,2.0,3,Budigere,99.0,99.0,94.70797564071508,4.292024359284923,18.421473100695156
2439.0,4.0,3.0,4,Bhoganhalli,170.0,170.0,139.40877389630973,30.591226103690275,935.8231145271013
1491.0,3.0,2.0,3,Yelahanka,85.0,85.0,92.97486542473575,-7.9748654247357535,63.59847854264577
1194.0,2.0,1.0,2,Doddanakundi Industrial Area 2,51.0,51.0,61.61075539055629,-10.610755390556292,112.58812995821941
770.0,1.0,1.0,2,Electronic City,38.0,38.0,23.85691067921133,14.143089320788668,200.02697553580649
2569.0,4.0,1.0,4,Harlur,175.0,175.0,154.2903244659503,20.709675534049694,428.8906607256165
1240.0,2.0,1.0,3,Tumkur Road,83.0,83.0,77.63669537361093,5.363304626389066,28.76503651544636
3000.0,4.0,3.0,5,Banashankari Stage I,170.0,170.0,141.93581754140436,28.06418245859564,787.5983370693472
1200.0,2.0,1.0,2,Electronic City,34.65,34.65,49.826682075271094,-15.176682075271096,230.33167881385498
1116.0,2.0,1.0,2,KR Puram,45.0,45.0,50.46154458283202,-5.461544582832019,29.828469230261774
660.0,1.0,1.0,2,Electronic City,23.0,23.0,22.623919598138343,0.3760804018616568,0.14143646866442527
1007.0,2.0,2.0,2,Coconut Grove Layout,48.0,48.0,45.459303631400424,2.5406963685995763,6.4551380374150735
1176.0,2.0,1.0,3,Horamavu Agara,37.62,37.62,54.86383744479653,-17.243837444796533,297.34992982256705
1200.0,2.0,1.0,2,Frazer Town,78.0,78.0,124.17890911161538,-46.17890911161538,2132.4916467388343
1161.0,2.0,1.0,2,Hosa Road,55.15,55.15,58.16030486648572,-3.0103048664857184,9.0619353891876
1350.0,4.0,0.0,4,Himagiri Meadows,175.0,175.0,146.6035296377166,28.396470362283395,806.3595290360392
1600.0,2.0,2.0,3,7th Phase JP Nagar,110.0,110.0,84.76442672952261,25.23557327047739,636.8341582896328
750.0,1.0,1.0,1,6th Phase JP Nagar,105.0,105.0,53.17612065188193,51.82387934811807,2685.7144706882987
1702.0,3.0,2.0,3,Thanisandra,107.0,107.0,98.52653267920078,8.473467320799216,71.79964843665225
1080.0,2.0,2.0,3,Bisuvanahalli,65.0,65.0,43.323752611796564,21.676247388203436,469.85970083459625
1200.0,2.0,1.0,2,Hennur Road,36.0,36.0,72.07630247198276,-36.07630247198276,1301.499600049989
1300.0,3.0,1.0,3,Kanakpura Road,69.0,69.0,88.40317296648524,-19.403172966485243,376.48312116734377
1469.0,2.0,2.0,2,Narayanapura,99.14,99.14,77.52752179220104,21.612478207798958,467.09921428258485
980.0,2.0,1.0,2,Panathur,57.0,57.0,67.21649573749637,-10.216495737496373,104.37678515428156
1164.0,2.0,2.0,2,Kudlu Gate,75.0,75.0,55.32824919691949,19.671750803080513,386.97777965849883
929.0,1.0,2.0,2,Subramanyapura,51.0,51.0,32.149793723685164,18.850206276314836,355.33027665961924
1065.0,2.0,1.0,2,Kundalahalli,70.0,70.0,79.15225086229246,-9.152250862292462,83.7636958463331
672.0,1.0,1.0,1,Yeshwanthpur,36.85,36.85,43.50971038261613,-6.659710382616126,44.35174238032503
3565.0,4.0,0.0,4,Whitefield,218.0,218.0,150.58736898950517,67.41263101049483,4544.46281975713
418.0,1.0,1.0,1,Electronic City,12.0,12.0,11.185171297243983,0.8148287027560173,0.6639458148350539
1110.0,2.0,2.0,2,Gottigere,36.25,36.25,50.718372220443726,-14.468372220443726,209.3337947093077
1700.0,3.0,3.0,3,Cooke Town,120.0,120.0,142.63660712047073,-22.636607120470728,512.4159819265461
1220.0,2.0,1.0,3,Electronic City,35.25,35.25,58.777030194363604,-23.527030194363604,553.5211497664967
2100.0,1.0,1.0,2,Thirumenahalli,200.0,200.0,23.82150026768023,176.17849973231978,31038.863767931
1154.0,2.0,2.0,2,Bannerghatta Road,47.0,47.0,59.86817312858139,-12.86817312858139,165.58987966714415
1200.0,2.0,2.0,2,Munnekollal,40.0,40.0,47.96797762225158,-7.967977622251581,63.48866738870196
1100.0,2.0,1.0,2,Padmanabhanagar,60.0,60.0,81.29669521340563,-21.296695213405627,453.54922701269413
1600.0,3.0,2.0,3,Ittamadu,100.0,100.0,94.94658402837132,5.053415971628681,25.537012982311843
1060.0,2.0,2.0,2,Kenchenahalli,52.0,52.0,58.559685902687235,-6.559685902687235,43.02947914191365
1680.0,3.0,2.0,3,Sarjapur  Road,126.0,126.0,101.521765856527,24.478234143473003,599.1839467826875
1702.0,3.0,2.0,3,Thanisandra,120.0,120.0,98.52653267920078,21.473467320799216,461.1097987774319
1300.0,3.0,1.0,3,Kanakpura Road,64.0,64.0,88.40317296648524,-24.403172966485243,595.5148508321962
1300.0,3.0,3.0,3,Jigani,55.0,55.0,76.8878875875759,-21.887887587575904,479.0796230463593
1100.0,2.0,1.0,2,Thanisandra,38.0,38.0,62.955125198156566,-24.955125198156566,622.7582736556687
1584.01,3.0,1.0,3,Hegde Nagar,104.0,104.0,118.8104628952888,-14.810462895288794,219.3498111727261
1232.0,2.0,1.0,2,Hennur Road,69.61,69.61,72.43499078647672,-2.824990786476718,7.980572943678347
1704.0,3.0,2.0,3,Jalahalli,94.36,94.36,116.08078929691771,-21.720789296917715,471.7926876810952
1517.0,3.0,2.0,3,Yelahanka,71.28,71.28,93.26629968026211,-21.986299680262107,483.3973736302936
1810.0,2.0,2.0,2,EPIP Zone,65.0,65.0,93.42022779131071,-28.420227791310708,807.7093477099895
1350.0,2.0,3.0,2,Pattandur Agrahara,68.0,68.0,54.91316785061068,13.086832149389323,171.26517570628997
1560.0,3.0,2.0,4,Brookefield,149.0,149.0,115.54485900382545,33.45514099617455,1119.246459073919
1645.0,3.0,2.0,3,Off Bannergatta Road,87.0,87.0,89.1978577375561,-2.197857737556106,4.830578634535245
1149.0,2.0,1.0,2,Indira Nagar,130.0,130.0,122.5476175698688,7.452382430131195,55.53800388492813
2732.0,4.0,3.0,4,Old Airport Road,204.0,204.0,175.44040806741847,28.559591932581526,815.6502913555757
1015.0,2.0,2.0,2,Chandapura,25.88,25.88,34.07196214265626,-8.191962142656262,67.10824374671337
1050.0,2.0,2.0,2,Yelahanka,33.1,33.1,58.155626998034904,-25.055626998034903,627.7844442646556
1451.0,3.0,1.0,3,Naganathapura,68.0,68.0,103.67920938694424,-35.67920938694424,1273.0059824774098
1345.0,2.0,1.0,3,Uttarahalli,57.0,57.0,57.77338735439817,-0.7733873543981673,0.5981279999429965
1416.0,2.0,2.0,2,Singasandra,67.0,67.0,58.07061267196184,8.92938732803816,79.73395805412848
1200.0,2.0,1.0,2,Telecom Layout,54.0,54.0,75.14847217647201,-21.148472176472012,447.25787539901086
1157.0,2.0,2.0,2,Old Madras Road,47.32,47.32,67.41818134947609,-20.098181349476086,403.9368935564284
1012.0,2.0,1.0,2,Bannerghatta Road,44.0,44.0,59.328975260968804,-15.328975260968804,234.9774825513936
1195.0,2.0,1.0,3,Channasandra,56.0,56.0,48.44977691929063,7.550223080709372,57.00586856847653
1011.0,2.0,1.0,2,Sonnenahalli,59.0,59.0,48.64275814388813,10.35724185611187,107.27245886599565
1082.0,2.0,2.0,2,TC Palaya,64.0,64.0,52.64398379646778,11.35601620353222,128.95910401488635
610.0,1.0,0.0,1,Anwar Layout,28.0,28.0,-50.65356302770435,78.65356302770435,6186.382976953061
1864.0,3.0,2.0,3,Dodda Nekkundi Extension,120.0,120.0,107.39493314413465,12.605066855865346,158.88771044083506
950.0,2.0,3.0,2,Jakkasandra Extension,57.0,57.0,60.765722699544156,-3.765722699544156,14.180667449862128
3300.0,4.0,2.0,4,Chandapura,135.0,135.0,119.43667978465251,15.563320215347488,242.2169361254438
1200.0,2.0,0.0,3,Chandra Layout,190.0,190.0,122.18760087662179,67.81239912337821,4598.521474868347
1880.0,4.0,2.0,3,Jakkur,110.0,110.0,133.05805093109703,-23.05805093109703,531.6737127410645
1244.0,2.0,2.0,2,Jalahalli,88.0,88.0,81.04857968348607,6.951420316513932,48.32224441684266
1719.0,3.0,2.0,3,Kasavanhalli,71.0,71.0,102.96856350636693,-31.968563506366934,1021.9890526606157
1470.0,2.0,2.0,3,Hosa Road,84.22,84.22,69.29757529789745,14.922424702102546,222.67875898992025
600.0,3.0,1.0,4,2nd Stage Nagarbhavi,84.0,84.0,132.34106824126567,-48.341068241265674,2336.8588787067047
2990.0,3.0,2.0,3,Old Madras Road,170.0,170.0,117.8403614566642,52.1596385433358,2720.6278929714417
1245.0,2.0,1.0,2,Whitefield,59.76,59.76,63.777854475576774,-4.017854475576776,16.14315458691233
1615.0,3.0,2.0,3,Varthur,69.43,69.43,90.66706788274637,-21.23706788274636,451.0130522563769
1256.0,2.0,1.0,2,Kacharakanahalli,60.0,60.0,58.683206404969795,1.3167935950302052,1.7339453719125721
1357.0,2.0,1.0,2,Rajaji Nagar,123.0,123.0,119.21249889069404,3.787501109305964,14.345164652993908
1777.26,3.0,2.0,3,Ardendale,92.0,92.0,104.15762262081725,-12.15762262081725,147.8077877902073
829.0,2.0,1.0,2,Electronic City Phase II,22.8,22.8,33.86598601184742,-11.065986011847418,122.45604641440272
1200.0,2.0,2.0,4,Jeevanhalli,35.0,35.0,71.78611911645794,-36.78611911645794,1353.2185596502322
1108.0,2.0,1.0,3,Marathahalli,60.0,60.0,77.61858942406371,-17.618589424063714,310.4146932937297
1401.0,3.0,2.0,3,Kanakpura Road,69.0,69.0,88.48280143115244,-19.48280143115244,379.5795516057155
1880.0,3.0,2.0,3,Bannerghatta Road,96.5,96.5,97.88197935624406,-1.3819793562440594,1.9098669410847449
1000.0,2.0,2.0,2,Yelachenahalli,50.0,50.0,78.56175215675398,-28.561752156753982,815.7736862638408
900.0,2.0,1.0,2,Kalena Agrahara,40.0,40.0,62.29107038244061,-22.29107038244061,496.8918187949209
1550.0,3.0,2.0,3,Bannerghatta Road,96.0,96.0,94.1830061130251,1.816993886974899,3.301466785304152
1308.0,2.0,1.0,2,"Thanisandra Main Road, ",86.0,86.0,109.1250810308216,-23.125081030821605,534.7693726820652
1719.0,3.0,2.0,3,Thanisandra,135.0,135.0,98.7170858462757,36.282914153724306,1316.4498594865277
1090.0,2.0,1.0,1,Electronic City,31.48,31.48,39.86752307166431,-8.387523071664308,70.35054327770106
1595.0,3.0,2.0,3,Thanisandra,96.0,96.0,97.3271686276116,-1.3271686276115986,1.761376566116454
2325.0,4.0,1.0,4,Chikka Tirupathi,120.0,120.0,128.52107010660853,-8.521070106608533,72.60863576173756
2280.0,4.0,2.0,3,Whitefield,125.0,125.0,125.35266038216457,-0.3526603821645722,0.1243693451484621
1225.0,2.0,2.0,2,Whitefield ECC Road,71.05,71.05,54.614008517076925,16.43599148292307,270.14181602671977
985.0,2.0,1.0,2,Abbigere,38.92,38.92,38.385488823496175,0.5345111765038268,0.2857021978075051
950.0,2.0,2.0,2,Sarjapur,35.0,35.0,40.9366495396864,-5.9366495396864,35.24380775705874
1100.0,2.0,2.0,2,Brindavan Layout,38.68,38.68,118.12070050126471,-79.4407005012647,6310.824896131638
2700.0,3.0,2.0,3,Kaval Byrasandra,200.0,200.0,98.71829731712339,101.28170268287661,10257.983298342615
800.0,1.0,2.0,2,Chandapura,30.0,30.0,10.5121278596028,19.4878721403972,379.7771605604694
1300.0,2.0,3.0,2,3rd Block Hrbr Layout,95.0,95.0,118.7422357483153,-23.742235748315295,563.6937583285808
1404.0,2.0,1.0,2,Vittasandra,72.0,72.0,66.27865278476864,5.721347215231361,32.733813957235654
1252.0,2.0,1.0,2,Electronic City Phase II,67.0,67.0,38.60739716906445,28.39260283093555,806.1398955152495
1885.0,3.0,1.0,3,Bannerghatta Road,125.0,125.0,98.99050593333811,26.009494066661887,676.4937816037199
980.0,2.0,2.0,2,Hormavu,42.0,42.0,50.056723596773,-8.056723596772997,64.91079511479882
1420.0,3.0,1.0,3,Banashankari,66.0,66.0,100.01327253761848,-34.01327253761848,1156.9027087183113
1166.0,2.0,1.0,2,Yeshwanthpur,64.08,64.08,78.92302633019759,-14.843026330197588,220.3154306389389
1690.0,3.0,3.0,3,Gulimangala,50.0,50.0,71.17145463621902,-21.171454636219025,448.23049141348
1090.0,2.0,2.0,2,Devasandra Extension,32.0,32.0,53.100792190305384,-21.100792190305384,445.2434310584527
1350.0,2.0,3.0,3,Yelahanka,85.0,85.0,69.19201634099522,15.807983659004776,249.89234736336203
1168.0,2.0,1.0,3,Hegde Nagar,68.0,68.0,92.99750554672185,-24.997505546721854,624.8752835583898
1559.0,3.0,2.0,3,Suraksha Nagar,62.0,62.0,63.81221798163057,-1.8122179816305675,3.284134012945168
1151.0,2.0,2.0,2,Ramagondanahalli,46.0,46.0,63.27611790142953,-17.27611790142953,298.4642497440938
1255.0,2.0,2.0,2,Hennur,54.5,54.5,58.41997127282298,-3.919971272822977,15.36617477975739
1183.0,2.0,1.0,2,Kudlu Gate,79.54,79.54,56.59370191160464,22.946298088395366,526.5325959614968
1643.0,2.0,2.0,3,GM Palaya,70.0,70.0,62.41499951439705,7.585000485602947,57.53223236659694
1500.0,2.0,2.0,3,Banagiri Nagar,120.0,120.0,111.30011232686985,8.69988767313015,75.68804552508192
1200.0,4.0,1.0,4,Hulimavu,75.0,75.0,127.83708435694109,-52.83708435694109,2791.7574833425087
1056.0,2.0,1.0,2,Thanisandra,75.0,75.0,62.46192876572735,12.53807123427265,157.2032302756953
3150.0,4.0,3.0,4,Amblipura,180.0,180.0,147.90240619761025,32.09759380238975,1030.255527903209
1185.0,2.0,2.0,3,Chandapura,30.22,30.22,44.70366173593922,-14.483661735939222,209.77645728110997
302.0,2.0,1.0,2,Malleshwaram,25.0,25.0,98.02418305724052,-73.02418305724052,5332.531311177374
2282.0,4.0,0.0,4,Hormavu,115.0,115.0,126.50794763381666,-11.507947633816656,132.43285874266635
2172.0,3.0,0.0,3,Sarjapur,100.0,100.0,86.61508769791419,13.384912302085809,179.15587733452801
1242.0,3.0,1.0,3,Thubarahalli,51.0,51.0,106.27973864194263,-55.27973864194263,3055.8495043214853
1995.0,3.0,1.0,3,TC Palaya,100.0,100.0,93.8063563899089,6.193643610091101,38.361221168822325
880.0,1.0,0.0,2,Gayathri Nagar,90.0,90.0,31.70196601230576,58.29803398769424,3398.6607668303527
1250.0,3.0,2.0,3,Maruthi Nagar,42.0,42.0,78.10328655701647,-36.103286557016474,1303.4473002180464
1245.0,2.0,1.0,2,Thanisandra,83.05,83.05,64.58043162320732,18.46956837679268,341.1249560250202
850.0,1.0,1.0,1,Kumaraswami Layout,78.0,78.0,22.795139960139295,55.204860039860705,3047.576572020609
60.0,4.0,2.0,4,Whitefield,218.0,218.0,109.19482648667987,108.80517351332013,11838.5657832637
1203.0,2.0,2.0,2,HSR Layout,60.0,60.0,59.83801809347813,0.1619819065218735,0.026238138040460966
905.0,2.0,1.0,2,Mallasandra,35.0,35.0,59.04324058432266,-24.04324058432266,578.0774177956202
1105.0,2.0,1.0,2,Whitefield,35.4,35.4,62.208593099665705,-26.808593099665707,718.7006639834437
1830.0,3.0,3.0,3,Bellandur,89.0,89.0,98.12910190034354,-9.129101900343542,83.34050150685607
1355.0,2.0,2.0,2,Koramangala,95.0,95.0,118.38789300626871,-23.387893006268712,546.9935392726729
1070.0,2.0,1.0,2,Electronic City,57.0,57.0,48.36951079763938,8.630489202360621,74.48534387206328
842.0,2.0,2.0,2,Bommasandra,30.0,30.0,30.02989813350664,-0.0298981335066415,0.0008938983871809591
1820.0,3.0,2.0,3,Budigere,85.0,85.0,94.70797564071508,-9.707975640715077,94.2447910407173
1185.0,2.0,2.0,2,Thanisandra,43.5,43.5,62.85540950557677,-19.355409505576773,374.6318771285717
1449.0,3.0,2.0,3,Marathahalli,110.0,110.0,101.53827741748277,8.461722582517226,71.60074906348198
1700.0,3.0,2.0,3,Electronic City,90.0,90.0,84.25477055386581,5.745229446134189,33.007661388727364
1350.0,2.0,0.0,2,BTM 4th Stage,90.0,90.0,96.27610230863333,-6.276102308633327,39.38946018843257
1200.0,3.0,2.0,3,Hal old airport road,110.0,110.0,84.20984836397847,25.790151636021534,665.1319214089842
1513.0,3.0,1.0,3,Hosa Road,103.0,103.0,91.98194141850024,11.018058581499758,121.39761490536047
1400.0,3.0,2.0,3,Kaval Byrasandra,75.0,75.0,84.14658454080626,-9.14658454080626,83.66000876211605
996.0,2.0,2.0,2,Gollarapalya Hosahalli,36.5,36.5,30.846229273210646,5.653770726789354,31.965123431100217
1000.0,2.0,1.0,2,Yelahanka New Town,44.0,44.0,59.50636602757109,-15.50636602757109,240.44738738101083
